Company,Slogan,Category,char_count,word_count,cat_n,cat_reliable,sentiment_score,sentiment,subjectivity,score_length,score_memorability,score_emotion,score_action,score_originality,score_personal,cliches_detected,cliche_count,effectiveness_score,effectiveness_category,theme_cluster,theme_keywords
HOKA ONE ONE,Time to Fly,sports-games-slogans,11,3,52,True,0.0,Neutral,0.9,8.1,3,4.5,5,10,0,[],0,5.115,Bon,6,"fly, way, smart, time, better"
Saucony,Run for Good,sports-games-slogans,12,3,52,True,0.4404,Positive,0.6000000000000001,8.2,2,5.202,7,10,0,[],0,5.320399999999999,Bon,7,"good, food, feel, great, life"
Salomon,Tomorrow is Yours,sports-games-slogans,17,3,52,True,0.0,Neutral,0.0,8.5,0,0.0,0,10,8,[],0,3.575,Moyen,0,"live, make, best, love, great"
Dick's Sporting Goods,Clothing & Sporting Goods,sports-games-slogans,25,4,52,True,0.0,Neutral,0.0,10.0,3,0.0,0,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
Capcom,From Osaka to the World,sports-games-slogans,23,5,52,True,0.0,Neutral,0.0,10.0,3,0.0,0,10,0,[],0,3.75,Moyen,5,"world, new, best, difference, beer"
Tecnifibre,"We are young, we are next!",sports-games-slogans,26,6,52,True,0.0,Neutral,0.2,10.0,10,1.0,0,10,8,[],0,6.5,Bon,0,"live, make, best, love, great"
TaylorMade Golf,Made to Win,sports-games-slogans,11,3,52,True,0.5859,Positive,0.4,8.1,2,6.9295,10,10,0,[],0,6.1009,Bon,0,"live, make, best, love, great"
Gosen,Good! Gosen,sports-games-slogans,11,2,52,True,0.4926,Positive,0.6000000000000001,6.6,5,5.463000000000001,5,10,0,[],0,5.5826,Bon,7,"good, food, feel, great, life"
Mizuno,Reach Beyond,sports-games-slogans,12,2,52,True,0.0258,Neutral,0.0,6.7,2,0.129,7,10,0,[],0,4.0808,Moyen,0,"live, make, best, love, great"
Walt Disney World,Feel the magic,sports-games-slogans,14,3,52,True,0.0,Neutral,1.0,8.4,2,5.0,10,10,0,[],0,5.76,Bon,0,"live, make, best, love, great"
Disneyland Paris,Come and live the magic,sports-games-slogans,23,5,52,True,0.0,Neutral,0.75,10.0,2,3.75,10,10,0,[],0,5.75,Bon,0,"live, make, best, love, great"
Brooks Sports,Run happy.,sports-games-slogans,10,2,52,True,0.5719,Positive,1.0,6.5,2,9.8595,7,10,0,[],0,5.9969,Bon,0,"live, make, best, love, great"
Snauwaert,Tennis instruments,sports-games-slogans,18,2,52,True,0.0,Neutral,0.0,7.0,2,0.0,0,10,0,[],0,3.05,Faible,0,"live, make, best, love, great"
Bushnell,This is life,sports-games-slogans,12,3,52,True,0.0,Neutral,0.0,8.2,5,0.0,0,10,0,[],0,3.9799999999999995,Moyen,2,"life, live, come, enjoy, make"
Intersport,Shops for winners,sports-games-slogans,17,3,52,True,0.4767,Positive,0.0,8.5,2,2.3835,0,10,0,[],0,3.7517,Moyen,0,"live, make, best, love, great"
Decathlon,The biggest sports store ever,sports-games-slogans,29,5,52,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Lillywhites,Dedicated to sport,sports-games-slogans,18,3,52,True,0.4588,Positive,0.0,8.5,0,2.294,7,10,0,[],0,4.2838,Moyen,0,"live, make, best, love, great"
Keela,Follow your instinct.,sports-games-slogans,21,3,52,True,0.0,Neutral,0.0,10.0,2,0.0,7,10,8,[],0,5.35,Bon,0,"live, make, best, love, great"
Wink Bingo,Celebrate with 1p bingo games,sports-games-slogans,29,5,52,True,0.5719,Positive,0.0,10.0,0,4.8595,7,10,0,[],0,5.0219,Bon,0,"live, make, best, love, great"
JD Sports,King of trainers.,sports-games-slogans,17,3,52,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
Outward Bound,Live bigger.,sports-games-slogans,12,2,52,True,0.0,Neutral,0.5,6.7,2,2.5,10,10,0,[],0,5.005,Bon,0,"live, make, best, love, great"
Heelys,Why walk.,sports-games-slogans,9,2,52,True,0.0,Neutral,0.0,6.4,5,0.0,5,10,0,[],0,4.46,Moyen,0,"live, make, best, love, great"
Helly Hansen,Confident when it matters.,sports-games-slogans,26,4,52,True,0.5106,Positive,0.8333333333333334,10.0,0,8.719666666666667,5,10,0,[],0,5.493933333333334,Bon,0,"live, make, best, love, great"
Berghaus,Lead. Don’t follow.,sports-games-slogans,19,3,52,True,0.0,Neutral,0.0,8.5,2,0.0,5,10,0,[],0,4.025,Moyen,0,"live, make, best, love, great"
Donnay,We’re used to winning.,sports-games-slogans,22,4,52,True,0.5267,Positive,0.75,10.0,5,8.3835,5,10,3,[],0,6.9767,Très bon,0,"live, make, best, love, great"
Wilson,More win.,sports-games-slogans,9,2,52,True,0.624,Positive,0.45,6.4,2,7.37,0,10,0,[],0,4.434,Moyen,0,"live, make, best, love, great"
Thorpe Park,Twisted pleasure.,sports-games-slogans,17,2,52,True,0.5719,Positive,1.0,7.0,2,9.8595,0,10,0,[],0,5.0219000000000005,Bon,0,"live, make, best, love, great"
Yonex,Built to win.,sports-games-slogans,13,3,52,True,0.5859,Positive,0.4,8.3,2,6.9295,10,10,0,[],0,6.1309000000000005,Bon,0,"live, make, best, love, great"
Slazenger,The art of tennis.,sports-games-slogans,18,4,52,True,0.0,Neutral,0.0,8.5,5,0.0,0,10,0,[],0,4.025,Moyen,0,"live, make, best, love, great"
Eurocamp,Because life is for living.,sports-games-slogans,27,5,52,True,0.0,Neutral,0.0,10.0,3,0.0,8,10,0,[],0,4.95,Moyen,2,"life, live, come, enjoy, make"
Center Parcs,Get together again.,sports-games-slogans,19,3,52,True,0.0,Neutral,0.0,8.5,0,0.0,10,10,0,[],0,4.275,Moyen,0,"live, make, best, love, great"
Odlo,The art of layering.,sports-games-slogans,20,4,52,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,0,[],0,3.0,Faible,0,"live, make, best, love, great"
Prince Sports,In love with the game.,sports-games-slogans,22,5,52,True,0.6369,Positive,0.5,10.0,2,7.6845,0,10,0,[],0,5.0369,Bon,0,"live, make, best, love, great"
The National Lottery,Christmas millionaire maker.,sports-games-slogans,28,3,52,True,0.0,Neutral,0.0,10.0,3,0.0,0,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
Butlin's,"Come to life, come to Butlins.",sports-games-slogans,30,6,52,True,0.0,Neutral,0.0,10.0,10,0.0,7,10,0,[],0,6.55,Très bon,0,"live, make, best, love, great"
lotto sports,Italian sport design,sports-games-slogans,20,3,52,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,0,[],0,3.0,Faible,0,"live, make, best, love, great"
JJB Sports,"It’s easy, it’s quick, it’s just a click!",sports-games-slogans,41,8,52,True,0.4926,Positive,0.6666666666666667,7.0,10,5.796333333333334,5,10,0,[],0,6.959266666666666,Très bon,0,"live, make, best, love, great"
Alton Towers,Everyone must go.,sports-games-slogans,17,3,52,True,0.0,Neutral,0.0,8.5,0,0.0,8,10,0,[],0,3.9749999999999996,Moyen,0,"live, make, best, love, great"
International Cricket Council,Cricket for good,sports-games-slogans,16,3,52,True,0.4404,Positive,0.6000000000000001,8.5,2,5.202,0,10,0,[],0,4.3154,Moyen,7,"good, food, feel, great, life"
Chennaiyin FC,All In For Chennaiyin,sports-games-slogans,21,4,52,True,0.0,Neutral,0.0,10.0,3,0.0,0,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
FC Goa,Rise Again.,sports-games-slogans,11,2,52,True,0.0,Neutral,0.0,6.6,2,0.0,7,10,0,[],0,4.04,Moyen,0,"live, make, best, love, great"
Adelaide Strikers,Blue Crew.,sports-games-slogans,10,2,52,True,0.0,Neutral,0.1,6.5,2,0.5,0,10,0,[],0,3.075,Faible,0,"live, make, best, love, great"
Hobart Hurricanes,The Purple Army.,sports-games-slogans,16,3,52,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
Melbourne Stars,Team Green.,sports-games-slogans,11,2,52,True,0.0,Neutral,0.3,6.6,2,1.5,0,10,0,[],0,3.29,Faible,0,"live, make, best, love, great"
Sydney Sixers,Smashem Sixers.,sports-games-slogans,15,2,52,True,0.0,Neutral,0.0,7.0,5,0.0,7,10,0,[],0,4.85,Moyen,0,"live, make, best, love, great"
Mumbai Indians,One Family.,sports-games-slogans,11,2,52,True,0.0,Neutral,0.0,6.6,2,0.0,0,10,0,[],0,2.9899999999999998,Faible,0,"live, make, best, love, great"
Manchester United F.C.,Glory glory Man United.,sports-games-slogans,23,4,52,True,0.8689,Positive,0.0,10.0,8,6.3445,5,10,0,[],0,7.0189,Très bon,0,"live, make, best, love, great"
Caribbean Premier League,Biggest Party In Sport.,sports-games-slogans,23,4,52,True,0.4019,Positive,0.0,10.0,2,2.0095,0,10,0,[],0,3.9019,Moyen,0,"live, make, best, love, great"
Barbados Royals,Roya ls Family.,sports-games-slogans,15,3,52,True,0.0,Neutral,0.0,8.5,0,0.0,0,10,0,[],0,2.775,Faible,0,"live, make, best, love, great"
Saint Lucia Kings,Be Inspired.,sports-games-slogans,12,2,52,True,0.4939,Positive,0.0,6.7,0,2.4695,5,10,0,[],0,3.7489,Moyen,0,"live, make, best, love, great"
International League T20,A League Apart.,sports-games-slogans,15,3,52,True,0.0,Neutral,0.0,8.5,5,0.0,0,10,0,[],0,4.025,Moyen,0,"live, make, best, love, great"
FIFA,Beyond Greatness,sports-games-slogans,16,2,52,True,0.0,Neutral,0.0,7.0,2,0.0,0,10,0,[],0,3.05,Faible,0,"live, make, best, love, great"
InterExec,The one who stands out.,education-slogans,23,5,14,False,0.0,Neutral,0.0,10.0,5,0.0,5,10,0,[],0,5.0,Moyen,0,"live, make, best, love, great"
University of Central Lancashire,It’s your future. Spend it well.,education-slogans,32,6,14,False,0.2732,Positive,0.125,10.0,3,1.991,5,10,8,[],0,5.6982,Bon,0,"live, make, best, love, great"
Department For Education and Skills,"Don’t stop, Aimhigher.",education-slogans,22,3,14,False,-0.296,Negative,0.0,10.0,0,1.48,5,10,0,[],0,4.046,Moyen,0,"live, make, best, love, great"
Carlisle College,Love your summer.,education-slogans,17,3,14,False,0.6369,Positive,0.6,8.5,2,8.1845,10,10,8,[],0,7.2119,Très bon,0,"live, make, best, love, great"
Linguaphone,Language made easy.,education-slogans,19,3,14,False,0.4404,Positive,0.8333333333333334,8.5,0,6.368666666666667,8,10,0,[],0,5.248733333333333,Bon,0,"live, make, best, love, great"
Open University,Transform your life.,education-slogans,20,3,14,False,0.0,Neutral,0.0,10.0,2,0.0,7,10,8,[],0,5.35,Bon,2,"life, live, come, enjoy, make"
Stanford University,The wind of freedom blows,education-slogans,25,5,14,False,0.6369,Positive,0.0,10.0,2,5.1845,0,10,0,[],0,4.5369,Moyen,0,"live, make, best, love, great"
Capella University,Rise above the everyday MBA,education-slogans,27,5,14,False,0.0,Neutral,0.35,10.0,0,1.75,7,10,0,[],0,4.4,Moyen,0,"live, make, best, love, great"
INSEAD,The Business School for the World,education-slogans,33,6,14,False,0.0,Neutral,0.0,10.0,8,0.0,0,10,0,[],0,5.0,Moyen,5,"world, new, best, difference, beer"
Kennesaw State University,We'll take you higher.,education-slogans,22,4,14,False,0.0,Neutral,0.5,10.0,2,2.5,5,10,8,[],0,5.55,Bon,0,"live, make, best, love, great"
Ball State University,Education redefined.,education-slogans,20,2,14,False,0.0,Neutral,0.0,8.5,2,0.0,5,10,0,[],0,4.025,Moyen,0,"live, make, best, love, great"
Hofstra University,Pride and purpose.,education-slogans,18,3,14,False,0.34,Positive,0.0,8.5,3,1.7000000000000002,0,10,0,[],0,3.865,Moyen,0,"live, make, best, love, great"
Texas Lutheran University,Learn boldly. Live to inspire.,education-slogans,30,5,14,False,0.7351,Positive,0.5,10.0,3,8.1755,10,10,0,[],0,6.8850999999999996,Très bon,0,"live, make, best, love, great"
University of Richmond,Word of life and the light of knowledge,education-slogans,39,8,14,False,0.0,Neutral,0.7,8.5,8,3.5,0,10,0,[],0,5.475,Bon,2,"life, live, come, enjoy, make"
The Children's Society,Gift of giving.,campaign-slogans,15,3,11,False,0.6486,Positive,0.0,8.5,5,5.243,5,10,0,[],0,5.8236,Bon,0,"live, make, best, love, great"
Home Office,Wise up to the net.,campaign-slogans,19,5,11,False,0.4767,Positive,0.45,8.5,5,4.6335,0,10,0,[],0,4.9517,Moyen,0,"live, make, best, love, great"
Liberal Democrats,Stronger together.,campaign-slogans,18,2,11,False,0.3818,Positive,0.0,7.0,2,1.9089999999999998,0,10,0,[],0,3.4318,Faible,0,"live, make, best, love, great"
Labour Party,"New ideas, new thinking, new labour.",campaign-slogans,36,6,11,False,0.0,Neutral,0.45454545454545453,10.0,10,2.2727272727272725,0,10,3,[],0,6.254545454545454,Bon,0,"live, make, best, love, great"
Conservative Party,Excellence for all.,campaign-slogans,19,3,11,False,0.6249,Positive,0.0,8.5,0,5.1245,0,7,0,['excellence'],1,3.3499,Faible,0,"live, make, best, love, great"
National Dairy Council,The lighter tasting milk.,campaign-slogans,25,4,11,False,0.0,Neutral,0.0,10.0,5,0.0,0,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
UK Tea Council,Join the tea set.,campaign-slogans,17,4,11,False,0.296,Positive,0.0,8.5,5,1.48,7,10,0,[],0,5.3709999999999996,Bon,0,"live, make, best, love, great"
1Malaysia,"One Heart, One Soul.",campaign-slogans,20,4,11,False,0.6369,Positive,0.0,10.0,10,5.1845,0,10,0,[],0,6.5369,Très bon,0,"live, make, best, love, great"
American Red Cross,"Together, we can save a life",campaign-slogans,28,6,11,False,0.4939,Positive,0.0,10.0,0,2.4695,5,10,3,[],0,4.5439,Moyen,2,"life, live, come, enjoy, make"
Rotary International,Service Above Self.,campaign-slogans,19,3,11,False,0.0,Neutral,0.1,8.5,3,0.5,0,10,0,[],0,3.625,Moyen,0,"live, make, best, love, great"
World Vision,Stop at nothing.,campaign-slogans,16,3,11,False,-0.296,Negative,0.0,8.5,2,1.48,7,10,0,[],0,4.6209999999999996,Moyen,0,"live, make, best, love, great"
Shelter,Bad housing wrecks lives.,uncategorized,25,4,81,True,-0.5423,Negative,0.6666666666666666,10.0,2,6.044833333333333,0,10,0,[],0,4.708966666666667,Moyen,0,"live, make, best, love, great"
United Way,The power of U.,uncategorized,15,4,81,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,3,[],0,3.575,Moyen,0,"live, make, best, love, great"
UNICEF,For every child in danger.,uncategorized,26,5,81,True,-0.5267,Negative,0.0,10.0,2,2.6334999999999997,0,10,0,[],0,4.0267,Moyen,0,"live, make, best, love, great"
American Cancer Society,Hope. Progress. Answers.,uncategorized,24,3,81,True,0.6908,Positive,0.0,10.0,5,5.454,0,10,3,[],0,5.6408,Bon,0,"live, make, best, love, great"
Barnardo's,Belive in children.,uncategorized,19,3,81,True,0.0,Neutral,0.0,8.5,0,0.0,0,10,0,[],0,2.775,Faible,0,"live, make, best, love, great"
RSPCA,Because we keep our promises.,uncategorized,29,5,81,True,0.3818,Positive,0.0,10.0,0,1.9089999999999998,5,10,3,[],0,4.4318,Moyen,0,"live, make, best, love, great"
Oxfam,Lift lives for good.,uncategorized,20,4,81,True,0.4404,Positive,0.6000000000000001,10.0,5,5.202,7,10,0,[],0,6.3404,Bon,7,"good, food, feel, great, life"
NSPCC,Talk ’til it stops. Full stop.,uncategorized,30,6,81,True,-0.4215,Negative,0.55,10.0,5,4.8575,7,10,0,[],0,6.2715,Bon,0,"live, make, best, love, great"
Scrabble,Play with your words.,uncategorized,21,4,81,True,0.34,Positive,0.0,10.0,5,1.7000000000000002,7,10,8,[],0,6.4399999999999995,Bon,0,"live, make, best, love, great"
Meccano,Toys of quality.,uncategorized,16,3,81,True,0.0,Neutral,0.0,8.5,2,0.0,0,7,0,['quality'],1,2.825,Faible,0,"live, make, best, love, great"
Trivial Pursuit,Britain. This game is for you.,uncategorized,30,6,81,True,0.0,Neutral,0.4,10.0,5,2.0,0,10,5,[],0,5.15,Bon,0,"live, make, best, love, great"
Playboy(magazine),Entertainment for All,uncategorized,21,3,81,True,0.4215,Positive,0.0,10.0,0,2.1075,0,10,0,[],0,3.4215,Faible,0,"live, make, best, love, great"
World Breastfeeding Week,Breastfeeding gives the best feeling.,uncategorized,37,5,81,True,0.6908,Positive,0.3,10.0,3,6.954,7,7,0,['best'],1,5.7408,Bon,0,"live, make, best, love, great"
World Blood Donor Day,Every blood donor is a hero,uncategorized,27,6,81,True,0.5574,Positive,0.0,10.0,2,4.787,0,10,0,[],0,4.4574,Moyen,0,"live, make, best, love, great"
World Tuberculosis Day,"Say no to TB, say it to all.",uncategorized,28,8,81,True,-0.296,Negative,0.0,8.5,10,1.48,7,10,0,[],0,6.6209999999999996,Très bon,0,"live, make, best, love, great"
Chicago Cubs,It’s Different Here,uncategorized,19,3,81,True,0.0,Neutral,0.6,8.5,0,3.0,5,10,0,[],0,4.125,Moyen,0,"live, make, best, love, great"
Virginia,Virginia is for Lovers,uncategorized,22,4,81,True,0.5267,Positive,0.0,10.0,0,4.6335,0,10,0,[],0,3.9267,Moyen,0,"live, make, best, love, great"
Chicago,Chicago not in Chicago,uncategorized,22,4,81,True,0.0,Neutral,0.0,10.0,8,0.0,0,10,0,[],0,5.0,Moyen,0,"live, make, best, love, great"
World Wide Fund for Nature,We share the land. We share the future.,uncategorized,39,8,81,True,0.5267,Positive,0.125,8.5,8,5.2585,5,10,3,[],0,6.8767,Très bon,0,"live, make, best, love, great"
Vioxx,For everyday victories,uncategorized,22,3,81,True,0.0,Neutral,0.6,10.0,0,3.0,0,10,0,[],0,3.6,Moyen,0,"live, make, best, love, great"
Quickie wheelchairs,Live without limits.,uncategorized,20,3,81,True,0.0,Neutral,0.5,10.0,5,2.5,10,10,0,[],0,6.25,Bon,0,"live, make, best, love, great"
PDSA,Help a vet help a pet.,uncategorized,22,6,81,True,0.6597,Positive,0.0,10.0,10,5.2985,7,10,0,[],0,7.6097,Très bon,0,"live, make, best, love, great"
Signing Time!,"You’ve heard about it, now try it!",uncategorized,34,7,81,True,0.0,Neutral,0.0,8.5,3,0.0,5,10,5,[],0,4.775,Moyen,0,"live, make, best, love, great"
Viewers Choice,Characters Welcome.,uncategorized,19,2,81,True,0.4588,Positive,0.9,7.0,2,6.7940000000000005,5,10,3,[],0,5.4588,Bon,0,"live, make, best, love, great"
CHCH-DT,Great Movies Every Night,uncategorized,24,4,81,True,0.6249,Positive,0.75,10.0,2,8.874500000000001,0,10,0,[],0,5.274900000000001,Bon,0,"live, make, best, love, great"
E! (Canadian TV system),Everything Entertainment,uncategorized,24,2,81,True,0.4215,Positive,0.0,8.5,5,2.1075,0,10,0,[],0,4.4465,Moyen,0,"live, make, best, love, great"
A-Channel,Connected To You,uncategorized,16,3,81,True,0.0,Neutral,0.0,8.5,0,0.0,7,10,5,[],0,4.325,Moyen,0,"live, make, best, love, great"
Noovo,the black sheep of television,uncategorized,29,5,81,True,0.0,Neutral,0.43333333333333335,10.0,3,2.166666666666667,0,10,0,[],0,4.183333333333334,Moyen,0,"live, make, best, love, great"
TVA (Canadian TV network),It's Real,uncategorized,9,2,81,True,0.0,Neutral,0.30000000000000004,6.4,2,1.5000000000000002,0,10,0,[],0,3.26,Faible,0,"live, make, best, love, great"
Ici Radio-Canada Télé,For All Of Life,uncategorized,15,4,81,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,2,"life, live, come, enjoy, make"
WIN Television,Great TV Lives Here,uncategorized,19,4,81,True,0.6249,Positive,0.75,8.5,0,8.874500000000001,0,10,0,[],0,4.5499,Moyen,0,"live, make, best, love, great"
Network 10,Great TV Lives Here,uncategorized,19,4,81,True,0.6249,Positive,0.75,8.5,0,8.874500000000001,0,10,0,[],0,4.5499,Moyen,0,"live, make, best, love, great"
9Go!,Good to GO!,uncategorized,11,3,81,True,0.4926,Positive,0.6000000000000001,8.1,5,5.463000000000001,8,10,0,[],0,6.2576,Bon,7,"good, food, feel, great, life"
9HD,Crystal Clear,uncategorized,13,2,81,True,0.3818,Positive,0.3833333333333333,6.8,5,3.8256666666666663,0,10,0,[],0,4.5351333333333335,Moyen,0,"live, make, best, love, great"
Nine Network,We Are The One,uncategorized,14,4,81,True,0.0,Neutral,0.0,8.4,2,0.0,0,10,3,[],0,3.5599999999999996,Moyen,0,"live, make, best, love, great"
7mate,Man's Best Friend,uncategorized,17,3,81,True,0.8126,Positive,0.3,8.5,2,7.563,0,7,0,['best'],1,4.3376,Moyen,0,"live, make, best, love, great"
7two,Can Do,uncategorized,6,2,81,True,0.0,Neutral,0.0,6.1,2,0.0,8,10,0,[],0,4.115,Moyen,0,"live, make, best, love, great"
7HD,Only on 7,uncategorized,9,3,81,True,0.0,Neutral,1.0,7.9,5,5.0,0,10,0,[],0,4.9350000000000005,Moyen,0,"live, make, best, love, great"
Seven Network,Only on 7,uncategorized,9,3,81,True,0.0,Neutral,1.0,7.9,5,5.0,0,10,0,[],0,4.9350000000000005,Moyen,0,"live, make, best, love, great"
SBS (Australian TV channel),A World of Difference,uncategorized,21,4,81,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,0,[],0,3.0,Faible,5,"world, new, best, difference, beer"
ABC Comedy,Get it!,uncategorized,7,2,81,True,0.0,Neutral,0.0,6.2,2,0.0,10,10,0,[],0,4.43,Moyen,0,"live, make, best, love, great"
ABC (Australian TV network),Yours,uncategorized,5,1,81,True,0.0,Neutral,0.0,5.75,0,0.0,0,10,8,[],0,3.1624999999999996,Faible,0,"live, make, best, love, great"
Northwest Cable News,Always There. Always On.,uncategorized,24,4,81,True,0.0,Neutral,0.0,10.0,10,0.0,0,10,0,[],0,5.5,Bon,0,"live, make, best, love, great"
All News Channel,Real Life News for Real Life,uncategorized,28,6,81,True,0.0,Neutral,0.30000000000000004,10.0,10,1.5000000000000002,0,10,0,[],0,5.8,Bon,2,"life, live, come, enjoy, make"
TheCoolTV,Supporting Indie Music Artist Worldwide!,uncategorized,40,5,81,True,0.4926,Positive,0.125,10.0,2,3.088,7,10,0,[],0,5.1676,Bon,0,"live, make, best, love, great"
ResearchChannel,Think Forward. Think ResearchChannel.,uncategorized,37,4,81,True,0.0,Neutral,0.0,10.0,8,0.0,10,10,0,[],0,6.5,Bon,0,"live, make, best, love, great"
G4 (TV network),TV That's Plugged In,uncategorized,20,4,81,True,0.0,Neutral,0.0,10.0,3,0.0,5,10,0,[],0,4.5,Moyen,0,"live, make, best, love, great"
Trio (TV network),"pop, culture, TV",uncategorized,16,3,81,True,0.0,Neutral,0.0,8.5,0,0.0,0,10,0,[],0,2.775,Faible,0,"live, make, best, love, great"
WWOR EMI Service,Where the Action Is the Attraction!,uncategorized,35,6,81,True,0.5093,Positive,0.1,10.0,8,5.0465,0,10,0,[],0,6.0093,Bon,0,"live, make, best, love, great"
Fun Radio,Soul & Dance,uncategorized,12,3,81,True,0.0,Neutral,0.0,8.2,0,0.0,0,10,0,[],0,2.7299999999999995,Faible,0,"live, make, best, love, great"
Today FM,Oh It's On,uncategorized,10,3,81,True,0.0,Neutral,0.0,8.0,5,0.0,0,10,0,[],0,3.95,Moyen,0,"live, make, best, love, great"
Virgin Radio,Pop Rock Electro,uncategorized,16,3,81,True,0.0,Neutral,0.0,8.5,0,0.0,0,10,0,[],0,2.775,Faible,0,"live, make, best, love, great"
Nostalgie,The biggest songs,uncategorized,17,3,81,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
